,animeID,name,title_english,type,source,genre,episodes,score,scored_by,rating,male_fan,female_fan,fan_base
10465,30861.0,Happy Bogeys,,Movie,Original,,12.0,6.4,15.0,6.392779943124291,0.0,0.0,0.0
10466,30862.0,Yubi wo Nusunda Onna,Woman Who Stole Fingers,Movie,Original,,1.0,5.46,244.0,5.463365220775464,0.0,0.0,0.0
10467,30863.0,Usalullaby,,Movie,Original,Dementia,1.0,4.92,95.0,4.934213323854049,0.0,0.0,0.0
10468,30864.0,New Tokyo Ondo,,Movie,Original,Dementia,1.0,5.2,66.0,5.216186255074457,0.0,0.0,0.0
10469,30865.0,Umi ni Ochita Tsuki no Hanashi,The Moon That Fell into the Sea,Movie,Original,Kids,1.0,6.23,252.0,6.230215332371497,0.0,0.0,0.0
10470,30868.0,Ajin Part 1: Shoudou,Ajin: Demi-Human Movie 1: Compel,Movie,Manga,"Action, Horror, Mystery, Seinen, Supernatural",1.0,7.66,11457.0,7.65987995104643,0.0,0.0,0.0
10471,30869.0,Ajin Part 2: Shoutotsu,Ajin: Demi-Human Movie 2: Confront,Movie,Manga,"Action, Horror, Mystery, Seinen, Supernatural",1.0,7.43,2792.0,7.429589860039379,0.0,0.0,0.0
10472,30870.0,Ajin Part 3: Shougeki,Ajin: Demi-Human Movie 3: Collide,Movie,Manga,"Action, Horror, Mystery, Seinen, Supernatural",1.0,7.42,2123.0,7.419465385635588,0.0,0.0,0.0
10473,30873.0,Madou King Granzort: Nonstop Rabi,,Special,Original,"Action, Fantasy, Magic, Comedy, Mecha, Sci-Fi, Shounen",1.0,6.96,23.0,6.931853295416194,0.0,0.0,0.0
10474,30875.0,Washimo 3rd Season,,TV,Picture book,"Comedy, Kids, School, Sci-Fi, Slice of Life",44.0,4.09,22.0,4.185412134347333,0.0,0.0,0.0
10475,30885.0,Noragami Aragoto OVA,,OVA,Manga,"Action, Adventure, Comedy, Supernatural, Shounen",2.0,8.07,61554.0,8.069970993080823,5.0,0.0,5.0
10476,30886.0,Mu Di,,Movie,Original,Music,1.0,5.82,138.0,5.823341576186969,0.0,0.0,0.0
10477,30891.0,Oni Chichi: Refresh♥,,OVA,Visual novel,Hentai,4.0,7.17,2551.0,7.169653009047801,0.0,0.0,0.0
10478,30892.0,Boo Boo Boy,,TV,Original,"Cars, Kids",26.0,4.62,34.0,4.667556545428248,0.0,0.0,0.0
10479,30893.0,Deban Desu Yo! Onigirizu,,TV,Original,Comedy,6.0,4.22,45.0,4.264879980217144,0.0,0.0,0.0
10480,30895.0,HaruChika: Haruta to Chika wa Seishun suru,Haruchika: Haruta & Chika,TV,Novel,"Music, Slice of Life, Mystery, Romance, School",12.0,6.42,21672.0,6.419993747016564,1.0,1.0,0.0
10481,30896.0,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,,Special,Original,Comedy,1.0,7.07,1111.0,7.069293596303948,0.0,0.0,0.0
10482,30898.0,Tsunpri,,OVA,Light novel,Hentai,1.0,7.12,1789.0,7.1195332285418935,0.0,0.0,0.0
10483,30901.0,Utawarerumono: Itsuwari no Kamen,Utawarerumono: The False Faces,TV,Visual novel,"Action, Drama, Fantasy",25.0,7.32,30980.0,7.319966575613764,10.0,1.0,9.0
10484,30902.0,Yuru Yuri Nachuyachumi!+,,Special,Manga,"Slice of Life, Comedy, Shoujo Ai",2.0,7.84,17735.0,7.839912295844045,3.0,0.0,3.0
10485,30903.0,Children Record,Children Record,Music,Music,Music,2.0,6.92,1029.0,6.919382989407755,0.0,0.0,0.0
10486,30905.0,Owanko,,ONA,Original,Comedy,7.0,5.14,28.0,5.1794647962065055,0.0,0.0,0.0
10487,30906.0,Malta no Bouken,,TV,Original,"Kids, Slice of Life",12.0,5.77,13.0,5.80674850642776,0.0,0.0,0.0
10488,30907.0,Eine Kleine,,Music,Original,"Music, Slice of Life, Drama, Romance",1.0,7.07,600.0,7.068692976855222,0.0,0.0,0.0
10489,30909.0,vivi,,Music,Music,"Adventure, Music, Romance, Fantasy",1.0,6.2,257.0,6.20032743833329,0.0,0.0,0.0
10490,30911.0,Tales of Zestiria the X,Tales of Zestiria the X,TV,Game,"Action, Adventure, Magic, Fantasy",12.0,7.45,84897.0,7.449986271515112,11.0,3.0,8.0
10491,30912.0,Robot Girls Z Episode 0,,ONA,Original,"Comedy, Mecha, Parody",1.0,6.17,842.0,6.170135799632252,0.0,0.0,0.0
10492,30913.0,Mekakucity Days,Mekakucity Days,Music,Music,"Music, Psychological, Sci-Fi",5.0,7.65,1618.0,7.649156565219265,2.0,1.0,1.0
10493,30914.0,Animax Taisou,,Special,Original,"Sports, Kids",1.0,4.93,14.0,5.020298605999243,0.0,0.0,0.0
10494,30915.0,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,Blood Blockade Battlefront: Even These Are the Worst and Best Days Ever,Special,Manga,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",1.0,6.83,12101.0,6.829954923078003,0.0,0.0,0.0
10495,30916.0,The Five Killers,,ONA,Original,Action,1.0,6.06,187.0,6.0611940377127045,0.0,0.0,0.0
10496,30919.0,Sora no Method: Aru Shoujo no Kyuujitsu★,,Special,Original,"Slice of Life, Fantasy, Comedy",1.0,6.89,2865.0,6.889788722641308,0.0,0.0,0.0
10497,30920.0,Utopa,,Movie,Original,Sci-Fi,1.0,5.71,404.0,5.711418466888861,0.0,0.0,0.0
10498,30921.0,Kacchikenee!,,Movie,Original,Supernatural,1.0,6.3,197.0,6.2999216115655985,0.0,0.0,0.0
10499,30922.0,Kaze no Matasaburou (Movie),,Movie,Original,"Supernatural, Fantasy",1.0,6.16,914.0,6.160136042721299,0.0,0.0,0.0
10500,30923.0,Colorful Ninja Iromaki,,Movie,Original,Fantasy,1.0,5.84,108.0,5.84407778981641,0.0,0.0,0.0
10501,30924.0,Mikagura Gakuen Kumikyoku,Mikagura School Suite,Music,Music,"Music, Psychological, School",5.0,6.81,416.0,6.8087397580095645,0.0,0.0,0.0
10502,30925.0,Gatchaman Crowds Insight: Inbound,Gatchaman Crowds Insight,ONA,Original,"Sci-Fi, Adventure",1.0,7.07,9808.0,7.069919918349473,0.0,0.0,0.0
10503,30926.0,Akazukin Chanto Manabou! Koutsuu Rule,,OVA,Original,"Drama, Kids",1.0,5.0,19.0,5.0642239544994325,0.0,0.0,0.0
10504,30927.0,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi",,OVA,Original,"Drama, Fantasy, Kids",1.0,4.91,11.0,5.024539924165721,0.0,0.0,0.0
10505,30928.0,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,,OVA,Original,"Drama, Kids",1.0,4.56,9.0,4.732447908998865,0.0,0.0,0.0
10506,30929.0,Aladdin to Mahou no Lamp no Koutsuu Anzen,,OVA,Original,"Drama, Fantasy, Kids",1.0,6.56,18.0,6.545498899473086,0.0,0.0,0.0
10507,30930.0,Mameushi-kun no Koutsuu Anzen,,OVA,Original,"Drama, Kids",1.0,6.5,6.0,6.469211298569807,0.0,0.0,0.0
10508,30931.0,Usagi to Kame no Koutsuu Anzen,,OVA,Original,"Drama, Fantasy, Kids",1.0,4.43,7.0,4.661809886248581,0.0,0.0,0.0
10509,30932.0,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,,OVA,Original,"Kids, Drama, Fantasy",1.0,6.88,8.0,6.813831009998738,0.0,0.0,0.0
10510,30933.0,Son Gokuu no Koutsuu Rule Shugyou Chuu,,OVA,Original,"Drama, Fantasy, Kids",1.0,5.75,8.0,5.809386565554294,0.0,0.0,0.0
10511,30935.0,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,,OVA,Original,Drama,1.0,7.92,13.0,7.803177077856332,0.0,0.0,0.0
10512,30938.0,Ijime Juuyon-sai no Message,,OVA,Original,Drama,1.0,5.5,6.0,5.61206844142695,0.0,0.0,0.0
10513,30939.0,Shiranpuri,,OVA,Original,"Drama, School",1.0,6.27,51.0,6.270278444038243,0.0,0.0,0.0
10514,30940.0,Shounen Muku Hatojuu Monogatari,,OVA,Original,"Drama, Kids",1.0,5.83,6.0,5.894925584284093,0.0,0.0,0.0
10515,30941.0,Utsukushii Message,,OVA,Original,"Drama, Kids",1.0,7.71,7.0,7.531809886248581,0.0,0.0,0.0
10516,30942.0,Ojarumaru: Chitchai Mono no Ookina Chikara,,OVA,Original,"Kids, Historical",1.0,6.18,11.0,6.188706590832386,0.0,0.0,0.0
10517,30943.0,Ojiichan wa Boku no Hero,,OVA,Original,"Drama, Kids",1.0,8.33,30.0,8.264015454515764,0.0,0.0,0.0
10518,30944.0,Muku Hatojuu no Meiken Monogatari,,OVA,Original,"Adventure, Drama, Kids",1.0,6.71,7.0,6.656809886248581,0.0,0.0,0.0
10519,30947.0,Kurayami Santa,,TV,Original,"Historical, Supernatural",13.0,5.19,773.0,5.19141405567182,0.0,0.0,0.0
10520,30948.0,Kowabon,,TV,Original,Horror,13.0,5.29,9247.0,5.290107534503676,0.0,0.0,0.0
10521,30952.0,New Initial D Movie: Legend 3 - Mugen,,Movie,Manga,"Cars, Seinen, Sports",1.0,7.9,3752.0,7.899569538792964,2.0,0.0,2.0
10522,30953.0,Arslan Senki (TV) Specials,,Special,Manga,Comedy,8.0,6.72,1695.0,6.719743207010606,0.0,0.0,0.0
10523,30954.0,Jakusansei Million Arthur,,ONA,Web manga,"Comedy, Parody, Ecchi, Fantasy",60.0,6.4,120.0,6.399045281735444,0.0,0.0,0.0
10524,30955.0,Crazy Monkey,,Movie,Original,Ecchi,1.0,5.28,124.0,5.28803583271991,0.0,0.0,0.0
10525,30957.0,Yukidaruma,,Movie,Original,"Fantasy, Historical",1.0,6.06,18.0,6.07181468894677,0.0,0.0,0.0
10526,30958.0,Daruma-chan,,OVA,Original,"Kids, Supernatural",5.0,6.5,10.0,6.480407189998968,0.0,0.0,0.0
10527,30959.0,Charamaru-kun to Dokumaru-kun,,OVA,Original,"Kids, Super Power",1.0,6.5,10.0,6.480407189998968,0.0,0.0,0.0
10528,30960.0,Shou-chan Sora wo Tobu,Sho is Flying in the Sky,Movie,Novel,"Horror, Sci-Fi",1.0,5.26,19.0,5.311223954499432,0.0,0.0,0.0
10529,30961.0,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,,OVA,Original,Slice of Life,3.0,5.09,11.0,5.18953992416572,0.0,0.0,0.0
10530,30965.0,Ninpuu Kamui Gaiden: Tsukihigai no Maki,,Movie,Original,"Action, Adventure, Historical, Martial Arts, Samurai",1.0,5.53,15.0,5.577154943124291,0.0,0.0,0.0
10531,30967.0,Chuumon no Ooi Ryouriten (1993),,Movie,Book,"Horror, Supernatural, Fantasy",1.0,5.52,287.0,5.522654441284682,0.0,0.0,0.0
10532,30968.0,Kokoro no Catchball,,OVA,Original,"Kids, Sports",1.0,5.83,6.0,5.894925584284093,0.0,0.0,0.0
10533,30969.0,Yasashii Ookami,,OVA,Original,Kids,1.0,4.57,7.0,4.7843098862485816,0.0,0.0,0.0
10534,30970.0,Jidou Bungaku Library,,OVA,Original,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",6.0,7.0,11.0,6.940373257499053,0.0,0.0,0.0
10535,30971.0,Tanita Shokudou,,Special,Original,Slice of Life,1.0,3.94,34.0,4.006985116856819,0.0,0.0,0.0
10536,30973.0,Urashima Tarou (1952),,Movie,Other,Historical,1.0,5.47,55.0,5.484544269464083,0.0,0.0,0.0
10537,30974.0,Wasurerumonka!,,OVA,Original,"Drama, Kids",1.0,7.14,7.0,7.033059886248581,0.0,0.0,0.0
10538,30975.0,Nanoha,,OVA,Original,"Drama, Historical, Kids",1.0,6.33,6.0,6.323497012855521,0.0,0.0,0.0
10539,30976.0,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,,OVA,Original,"Drama, Kids",1.0,6.8,5.0,6.714079848331442,0.0,0.0,0.0
10540,30977.0,Umi no Koumori,,OVA,Original,"Drama, Kids",1.0,6.0,8.0,6.031608787776516,0.0,0.0,0.0
10541,30978.0,Okaasan no Yasashii te,,OVA,Original,"Drama, Kids",1.0,7.0,7.0,6.910559886248581,0.0,0.0,0.0
10542,30979.0,Hachikadzuki-hime,,OVA,Original,"Drama, Fantasy, Historical, Kids",1.0,5.83,6.0,5.894925584284093,0.0,0.0,0.0
10543,30980.0,Ojiichan no Hanabi,,OVA,Original,"Drama, Kids",1.0,8.33,6.0,8.037782727141236,0.0,0.0,0.0
10544,30981.0,Hotaru no Mau Machi de,,OVA,Original,"Drama, Kids",1.0,6.31,13.0,6.308177077856332,0.0,0.0,0.0
10545,30982.0,Shutter Chance,,OVA,Original,"Drama, Kids",1.0,6.5,6.0,6.469211298569807,0.0,0.0,0.0
10546,30983.0,Shibuzome Ikki: Ashita ni Kakeru Niji,,OVA,Original,"Historical, Kids",1.0,5.6,5.0,5.714079848331442,0.0,0.0,0.0
10547,30984.0,Bero-dashi Chonma,Chonma Sticks His Tongue Out,OVA,Original,"Historical, Kids",1.0,4.77,13.0,4.878177077856332,0.0,0.0,0.0
10548,30985.0,Yamakoshi Mura no Mari to Sanbiki no Koinu,,OVA,Original,"Drama, Kids",1.0,5.68,34.0,5.697270831142533,0.0,0.0,0.0
10549,30988.0,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,,OVA,4-koma manga,"Slice of Life, Comedy, Seinen",2.0,7.1,2585.0,7.09968464001933,0.0,0.0,0.0
10550,30989.0,Bary-san no Imabari-ben Kouza,,TV,Original,Comedy,47.0,5.24,25.0,5.280172272691872,0.0,0.0,0.0
10551,30991.0,Himouto! Umaru-chan OVA,,OVA,Manga,"Slice of Life, Comedy, School, Seinen",2.0,7.35,22651.0,7.349952961287744,0.0,0.0,0.0
10552,30997.0,Ojiichan no Tomato,,OVA,Original,"Drama, Kids",1.0,6.75,8.0,6.698275454443183,0.0,0.0,0.0
10553,30998.0,Yuujou no Kickoff,,OVA,Original,"Drama, Kids, Sports",1.0,4.38,8.0,4.591608787776517,0.0,0.0,0.0
10554,30999.0,Ningen no Uta,,OVA,Original,"Drama, Kids",1.0,6.2,5.0,6.214079848331442,0.0,0.0,0.0
10555,31000.0,Kizuna: Ningen no Uta Part 2,,OVA,Original,"Drama, Kids",1.0,6.71,7.0,6.656809886248581,0.0,0.0,0.0
10556,31001.0,Mirai Kara no Message,,OVA,Original,"Drama, Kids",1.0,6.29,7.0,6.2893098862485814,0.0,0.0,0.0
10557,31002.0,Nibiki no Neko to Genkina Kazoku,,OVA,Original,"Drama, Kids",1.0,7.6,5.0,7.380746514998108,0.0,0.0,0.0
10558,31003.0,Boku no Aozora,,OVA,Original,"Drama, Kids",1.0,5.8,10.0,5.8440435536353315,0.0,0.0,0.0
10559,31004.0,Niji no Kakehashi,,OVA,Original,"Drama, Kids",1.0,8.14,7.0,7.908059886248582,0.0,0.0,0.0
10560,31005.0,Souta no Chikai: Sabetsu ni Makenai Chikara,,OVA,Original,"Drama, Historical, Kids",1.0,5.09,11.0,5.18953992416572,0.0,0.0,0.0
10561,31007.0,Kumori Nochi Hare,,OVA,Original,"Drama, Kids",1.0,6.5,6.0,6.469211298569807,0.0,0.0,0.0
10562,31008.0,Makeruna! Senta: Sayonara Ijime Mushi,,OVA,Original,"Drama, Kids",1.0,5.0,8.0,5.142719898887628,0.0,0.0,0.0
10563,31009.0,Mebuki,,OVA,Original,"Drama, Kids",1.0,6.0,6.0,6.040639869998378,0.0,0.0,0.0
10564,31014.0,Aru Zombie Shoujo no Sainan PV,,Special,Light novel,"Action, Horror",1.0,4.87,602.0,4.8723457364676435,0.0,0.0,0.0
10565,31015.0,Kakusensou,,OVA,Original,"Drama, Historical, Kids",1.0,6.2,5.0,6.214079848331442,0.0,0.0,0.0
10566,31016.0,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,,OVA,Original,"Drama, Historical, Kids",1.0,5.44,9.0,5.524447908998866,0.0,0.0,0.0
10567,31017.0,Neko wa Ikite Iru,,Movie,Original,"Kids, Historical, Drama",1.0,6.88,8.0,6.813831009998738,0.0,0.0,0.0
10568,31018.0,DD Hokuto no Ken 2 Ichigo Aji+,DD Fist of the North Star 2: Strawberry Flavor Plus,TV,Manga,"Comedy, Parody, School, Seinen",12.0,5.89,655.0,5.890601340076202,0.0,0.0,0.0
10569,31019.0,Norasco (TV),,TV,Original,"Slice of Life, Comedy",43.0,4.94,18.0,5.010762057367823,0.0,0.0,0.0
10570,31020.0,Norasco: Cinema Point Card-hen,,Movie,Original,"Comedy, Slice of Life",10.0,6.29,17.0,6.289693282777147,0.0,0.0,0.0
10571,31033.0,Nintama Rantarou: Dokutake Onsen no Dan,,Special,Original,Comedy,1.0,6.44,32.0,6.435287245151171,0.0,0.0,0.0
10572,31034.0,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,,Special,Original,Comedy,1.0,6.57,28.0,6.56015445137892,0.0,0.0,0.0
10573,31035.0,Inferno Cop Specials,,Special,Original,"Action, Comedy",3.0,6.22,692.0,6.220093043419896,0.0,0.0,0.0
10574,31043.0,Boku dake ga Inai Machi,ERASED,TV,Manga,"Mystery, Psychological, Supernatural, Seinen",12.0,8.54,506066.0,8.539995543038945,701.0,360.0,341.0
10575,31044.0,Kamisama Minarai: Himitsu no Cocotama,,TV,Original,"Fantasy, Kids, Magic, Slice of Life",139.0,6.23,101.0,6.23053410872538,0.0,0.0,0.0
10576,31048.0,Burenai Ai de,,Music,Original,Music,1.0,6.59,646.0,6.589527788392563,0.0,0.0,0.0
10577,31049.0,Beyblade Burst,,TV,Original,"Action, Sci-Fi, Adventure, Sports, Shounen",51.0,6.57,2110.0,6.569864746134527,1.0,0.0,1.0
10578,31050.0,Cyborg 009 VS Devilman,,OVA,Original,"Action, Sci-Fi, Super Power, Demons, Supernatural, Shounen",3.0,6.53,3686.0,6.529933409029018,0.0,0.0,0.0
10579,31051.0,Kuroko no Basket: Saikou no Present Desu,,Special,Manga,"Action, Sports, School, Shounen",1.0,8.24,23573.0,8.239917047556206,5.0,2.0,3.0
10580,31052.0,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,,Movie,Game,"Adventure, Comedy, Shounen",1.0,5.31,29.0,5.342482636332955,0.0,0.0,0.0
10581,31054.0,"Letchu, Getchu, Saru Getchu",,TV,Game,Comedy,76.0,5.06,47.0,5.0855099810414295,0.0,0.0,0.0
10582,31055.0,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,,Movie,Game,"Music, Slice of Life, School, Shoujo",1.0,6.53,79.0,6.5269309886248585,0.0,0.0,0.0
10583,31056.0,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Fate/Kaleid Liner Prisma Illya 2Wei Herz! Shorts,Special,Manga,"Comedy, Magic, Ecchi",5.0,7.09,8502.0,7.089905266269549,0.0,0.0,0.0
10584,31057.0,Onaka Hime,Princess Onaka,ONA,Original,Fantasy,3.0,5.44,51.0,5.456239982499782,0.0,0.0,0.0
10585,31064.0,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,,ONA,Original,"Action, Sci-Fi",1.0,6.09,563.0,6.0903448210815405,0.0,0.0,0.0
10586,31065.0,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,,Special,Original,"Action, Sci-Fi",1.0,6.22,532.0,6.220120973902417,0.0,0.0,0.0
10587,31068.0,Hime Chen! Otogi Chikku Idol Lilpri (2011),Spellbound! Magical Princess Lilpri,TV,Original,"Magic, Shoujo",51.0,6.83,250.0,6.827826609920273,0.0,0.0,0.0
10588,31070.0,Etotama Specials,,Special,Original,"Action, Comedy, Fantasy",6.0,6.59,2468.0,6.589876257225592,0.0,0.0,0.0
10589,31071.0,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",,TV,Radio,Comedy,5.0,5.2,59.0,5.218074651499811,0.0,0.0,0.0
10590,31072.0,Show By Rock!!: Legend of Shingan Crimsonz,,ONA,Game,"Comedy, Music",3.0,6.02,263.0,6.021001814734805,0.0,0.0,0.0
10591,31073.0,Show By Rock!!: Plasmagica na Gogo,,ONA,Game,Comedy,3.0,5.87,224.0,5.871842129288838,0.0,0.0,0.0
10592,31078.0,PikkaPika Summer,,TV,Original,,31.0,5.0,7.0,5.160559886248581,0.0,0.0,0.0
10593,31080.0,Anne Happy♪,Anne-Happy,TV,Manga,"Slice of Life, Comedy, School",12.0,7.06,21165.0,7.059963360062836,13.0,4.0,9.0
10594,31091.0,Komori-san wa Kotowarenai!,Komori-san Can't Decline!,TV,4-koma manga,"Slice of Life, Comedy, School",12.0,6.28,17387.0,6.280000257596617,0.0,0.0,0.0
10595,31096.0,Hibike! Euphonium: Suisougaku-bu no Nichijou,Sound! Euphonium Specials,Special,Original,"Comedy, Music, School",7.0,6.75,8452.0,6.749944928320122,0.0,0.0,0.0
10596,31098.0,Ushio to Tora (TV) 2nd Season,Ushio & Tora,TV,Manga,"Action, Adventure, Comedy, Demons, Supernatural, Shounen",13.0,8.04,36718.0,8.039952190394345,8.0,3.0,5.0
10597,31101.0,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",,OVA,Visual novel,Hentai,1.0,6.15,1393.0,6.15009646993543,0.0,0.0,0.0
10598,31102.0,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,,ONA,Original,Game,1.0,5.24,404.0,5.242578960716022,0.0,0.0,0.0
10599,31105.0,Buddy Complex: Daremo Shiranai Ashita e,,ONA,Original,"Action, Mecha, Sci-Fi",1.0,7.04,686.0,7.038900260684117,0.0,0.0,0.0
10600,31107.0,JR Nishi Nihon: Summer Train!,,Special,Original,Slice of Life,1.0,5.49,208.0,5.493801335358798,0.0,0.0,0.0
10601,31108.0,Green Dakara x Bakemono no Ko,,ONA,Original,Music,2.0,5.16,868.0,5.161293992048319,0.0,0.0,0.0
10602,31109.0,Hatsukoi Monster,First Love Monster,TV,Manga,"Comedy, Romance, School, Shoujo",12.0,5.87,18430.0,5.870022488149856,0.0,0.0,0.0
10603,31111.0,Nisshin Seifun Group CM,,Special,Other,"Kids, Slice of Life",3.0,6.1,383.0,6.100480414296845,0.0,0.0,0.0
10604,31113.0,Puchitto Furikaerintia,,Special,Original,"Action, Adventure, Mecha, Sci-Fi",1.0,6.27,546.0,6.270026469999979,0.0,0.0,0.0
10605,31115.0,Schick x Evangelion,,Special,Original,"Comedy, Parody",2.0,5.68,1873.0,5.680322560880463,1.0,1.0,0.0
10606,31116.0,Momotaros no Natsuyasumi,,Movie,Original,"Action, Comedy, Kids, Parody, Super Power",1.0,4.18,44.0,4.226766201999747,0.0,0.0,0.0
10607,31117.0,Ano Ko to Ii Koto,,OVA,Manga,Hentai,2.0,6.89,2442.0,6.889752140437982,0.0,0.0,0.0
10608,31118.0,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,,OVA,Visual novel,"Harem, Hentai, Supernatural, Demons, School",1.0,6.97,1968.0,6.96965184311325,1.0,0.0,1.0
10609,31121.0,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,,ONA,Manga,"Slice of Life, Comedy",60.0,6.59,9590.0,6.5899681450411824,0.0,0.0,0.0
10610,31128.0,Arslan Senki (TV): Dakkan no Yaiba,The Heroic Legend of Arslan,Special,Manga,"Action, Adventure, Fantasy, Supernatural, Historical, Drama",1.0,6.57,4424.0,6.569935475500562,0.0,0.0,0.0
10611,31129.0,Chichi to Ko,,Special,Original,Drama,1.0,5.25,16.0,5.310851711175803,0.0,0.0,0.0
10612,31133.0,Shounen Sunday CM Gekijou: InuYasha-hen,,Special,Original,"Action, Fantasy, Demons",2.0,6.15,774.0,6.150173521406437,0.0,0.0,0.0
10613,31135.0,Idea ga Tsukamaranai.,Uncapturable Ideas,Movie,Original,Dementia,1.0,3.71,21.0,3.827021776817666,0.0,0.0,0.0
10614,31137.0,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,,Special,Manga,"Action, Magic, Martial Arts",1.0,6.14,524.0,6.140275198266645,0.0,0.0,0.0
10615,31138.0,Overlord: Ple Ple Pleiades,,Special,Light novel,"Action, Comedy, Magic, Fantasy",8.0,7.07,25193.0,7.069968821111773,2.0,0.0,2.0
10616,31139.0,Ame-iro Cocoa: Rainy Color e Youkoso!,"Rainy Cocoa, Welcome to Rainy Color",TV,Digital manga,"Slice of Life, Comedy",12.0,4.85,3583.0,4.850400245281804,0.0,0.0,0.0
10617,31143.0,Onsen Yousei Hakone-chan,Hakone-chan,TV,Web manga,"Slice of Life, Comedy",13.0,5.88,11198.0,5.880036117429234,0.0,0.0,0.0
10618,31144.0,Mottainai (Special),,Special,Original,Slice of Life,1.0,6.54,1604.0,6.539840796940803,0.0,0.0,0.0
10619,31145.0,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,,Special,Original,"Comedy, Military",1.0,7.11,1683.0,7.109509785682891,0.0,0.0,0.0
10620,31147.0,Concrete Revolutio: Choujin Gensou,Concrete Revolutio,TV,Original,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",13.0,6.78,18635.0,6.779973410554303,23.0,5.0,18.0
10621,31149.0,Persona 3 the Movie 4: Winter of Rebirth,,Movie,Game,"Action, Supernatural, Fantasy",1.0,8.09,13222.0,8.089863456030402,13.0,4.0,9.0
10622,31150.0,Xi Yang Yang Yu Hui Tai Lang,Pleasant Goat and Big Big Wolf,TV,Original,"Adventure, Comedy, Kids",24.0,6.11,56.0,6.113061036666467,0.0,0.0,0.0
10623,31156.0,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",,OVA,Light novel,"Action, Drama, Magic, Fantasy, School",1.0,6.48,6149.0,6.479968207982113,1.0,0.0,1.0
10624,31157.0,ClassicaLoid,ClassicaLoid,TV,Original,"Music, Comedy",25.0,6.47,3584.0,6.469948250792186,0.0,0.0,0.0
10625,31158.0,Hetalia: The World Twinkle Specials,,Special,Manga,"Comedy, Historical, Parody",3.0,7.51,1479.0,7.509171945331073,0.0,0.0,0.0
10626,31163.0,Dimension W,Dimension W,TV,Manga,"Action, Sci-Fi, Seinen",12.0,7.29,93869.0,7.289989288154788,17.0,2.0,15.0
10627,31164.0,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,,ONA,Game,"Slice of Life, Kids, Supernatural",1.0,5.24,42.0,5.2642902113950845,0.0,0.0,0.0
10628,31165.0,Meiji x Kokosake & anohana Receipt Oubo Campaign,,Special,Original,Drama,2.0,5.58,1299.0,5.580541906992299,0.0,0.0,0.0
10629,31166.0,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,,Special,Original,Music,1.0,5.24,38.0,5.2667815151279145,0.0,0.0,0.0
10630,31168.0,Pokemon XY: Odemashi Ko Majin Hoopa,"Pokemon: Hoopa, The Mischief of Pokemon",OVA,Game,"Action, Fantasy, Kids",1.0,6.39,1479.0,6.38992870208783,0.0,0.0,0.0
10631,31170.0,Youkai Ninpouchou Jiraiya!,,Special,Manga,"Action, Comedy",1.0,5.43,52.0,5.446122246980917,0.0,0.0,0.0
10632,31173.0,Akagami no Shirayuki-hime 2nd Season,Snow White with the Red Hair 2,TV,Manga,"Drama, Romance, Fantasy, Shoujo",12.0,8.12,84164.0,8.119978191398918,18.0,24.0,-6.0
10633,31174.0,Osomatsu-san,Mr. Osomatsu,TV,Original,"Comedy, Parody",25.0,8.14,37578.0,8.139950623462306,50.0,123.0,-73.0
10634,31177.0,Yakyuubu Aruaru,,TV,Book,Sports,3.0,3.78,36.0,3.8476886240537476,0.0,0.0,0.0
